cell,uid,origin,snr,fold,action,oof_nrmse
forecast|snrHigh|full,S_season:d_hi_full:14,S_season,8.44980718153727,2,v_winsor,0.057634108594218476
forecast|snrHigh|full,S_season:d_hi_full:14,S_season,8.44980718153727,2,v_winsor_savgol,0.1054576772813797
forecast|snrHigh|full,S_season:d_hi_full:15,S_season,9.076525739899761,3,v_none,0.06035818249799268
forecast|snrHigh|full,S_season:d_hi_full:15,S_season,9.076525739899761,3,v_median,0.04768895264444764
forecast|snrHigh|full,S_season:d_hi_full:15,S_season,9.076525739899761,3,v_savgol,0.10486814125411051
forecast|snrHigh|full,S_season:d_hi_full:15,S_season,9.076525739899761,3,v_stl,0.06426593167966943
forecast|snrHigh|full,S_season:d_hi_full:15,S_season,9.076525739899761,3,v_winsor,0.03124687246230644
forecast|snrHigh|full,S_season:d_hi_full:15,S_season,9.076525739899761,3,v_winsor_savgol,0.06649402269039341
forecast|snrHigh|full,S_season:d_hi_full:16,S_season,6.725208216701622,4,v_none,0.06473044060569663
forecast|snrHigh|full,S_season:d_hi_full:16,S_season,6.725208216701622,4,v_median,0.05994106509859846
forecast|snrHigh|full,S_season:d_hi_full:16,S_season,6.725208216701622,4,v_savgol,0.04131032731528288
forecast|snrHigh|full,S_season:d_hi_full:16,S_season,6.725208216701622,4,v_stl,0.06497396957333001
forecast|snrHigh|full,S_season:d_hi_full:16,S_season,6.725208216701622,4,v_winsor,0.03442339823994144
forecast|snrHigh|full,S_season:d_hi_full:16,S_season,6.725208216701622,4,v_winsor_savgol,0.06068367844201183
forecast|snrHigh|full,S_season:d_hi_full:17,S_season,8.028701653659825,0,v_none,0.08571298894537091
forecast|snrHigh|full,S_season:d_hi_full:17,S_season,8.028701653659825,0,v_median,0.10884296090703828
forecast|snrHigh|full,S_season:d_hi_full:17,S_season,8.028701653659825,0,v_savgol,0.09540162467685932
forecast|snrHigh|full,S_season:d_hi_full:17,S_season,8.028701653659825,0,v_stl,0.09282345060067297
forecast|snrHigh|full,S_season:d_hi_full:17,S_season,8.028701653659825,0,v_winsor,0.04634768930599111
forecast|snrHigh|full,S_season:d_hi_full:17,S_season,8.028701653659825,0,v_winsor_savgol,0.09688598214093233
forecast|snrHigh|full,S_season:d_hi_full:18,S_season,6.342829466344686,1,v_none,0.3592995785643994
forecast|snrHigh|full,S_season:d_hi_full:18,S_season,6.342829466344686,1,v_median,0.0911995893341361
forecast|snrHigh|full,S_season:d_hi_full:18,S_season,6.342829466344686,1,v_savgol,0.9894316141776968
forecast|snrHigh|full,S_season:d_hi_full:18,S_season,6.342829466344686,1,v_stl,0.10904389499757734
forecast|snrHigh|full,S_season:d_hi_full:18,S_season,6.342829466344686,1,v_winsor,0.048488340992557104
forecast|snrHigh|full,S_season:d_hi_full:18,S_season,6.342829466344686,1,v_winsor_savgol,0.12216221215766153
forecast|snrHigh|full,S_season:d_hi_full:19,S_season,6.112392097052468,2,v_none,0.08494577847248082
forecast|snrHigh|full,S_season:d_hi_full:19,S_season,6.112392097052468,2,v_median,0.08364550608206012
forecast|snrHigh|full,S_season:d_hi_full:19,S_season,6.112392097052468,2,v_savgol,0.09810724293879797
forecast|snrHigh|full,S_season:d_hi_full:19,S_season,6.112392097052468,2,v_stl,0.07349171801679942
forecast|snrHigh|full,S_season:d_hi_full:19,S_season,6.112392097052468,2,v_winsor,0.06256442605338632
